timestamp,channel,voltage_mv,strain_ue,stress_mpa,samples
2026-06-06T10:34:31.106214,0,0.02,2.0,0.42,245560
2026-06-06T10:34:31.106214,1,312.5,20000.0,4200.0,245561
2026-06-06T10:34:31.106214,2,0.08,8.0,1.68,245555
2026-06-06T10:34:31.106214,3,0.01,1.0,0.21,245554
2026-06-06T10:34:31.106214,0,0.02,2.0,0.42,245561
2026-06-06T10:34:31.106214,1,312.5,20000.0,4200.0,245562
2026-06-06T10:34:31.106214,2,0.09,8.0,1.68,245556
2026-06-06T10:34:31.142727,3,0.01,1.0,0.21,245555
2026-06-06T10:34:31.142727,0,0.02,2.0,0.42,245562
2026-06-06T10:34:31.142727,1,312.5,20000.0,4200.0,245563
2026-06-06T10:34:31.142727,2,0.09,8.0,1.68,245557
2026-06-06T10:34:31.142727,3,0.01,1.0,0.21,245556
2026-06-06T10:34:31.142727,0,0.02,2.0,0.42,245563
2026-06-06T10:34:31.142727,1,312.5,20000.0,4200.0,245564
2026-06-06T10:34:31.142727,2,0.09,9.0,1.89,245558
2026-06-06T10:34:31.142727,3,0.01,1.0,0.21,245557
2026-06-06T10:34:31.191236,0,0.02,2.0,0.42,245564
2026-06-06T10:34:31.191236,1,312.5,20000.0,4200.0,245565
2026-06-06T10:34:31.191236,2,0.09,9.0,1.89,245559
2026-06-06T10:34:31.191236,3,0.01,1.0,0.21,245558
2026-06-06T10:34:31.191236,0,0.02,1.0,0.21,245565
2026-06-06T10:34:31.191236,1,312.5,20000.0,4200.0,245566
2026-06-06T10:34:31.191236,2,0.09,9.0,1.89,245560
2026-06-06T10:34:31.191236,3,0.01,1.0,0.21,245559
2026-06-06T10:34:31.191236,0,0.02,1.0,0.21,245566
2026-06-06T10:34:31.191236,1,312.5,20000.0,4200.0,245567
2026-06-06T10:34:31.191236,2,0.09,8.0,1.68,245561
2026-06-06T10:34:31.191236,3,0.01,1.0,0.21,245560
2026-06-06T10:34:31.191236,0,0.02,1.0,0.21,245567
2026-06-06T10:34:31.191236,1,312.5,20000.0,4200.0,245568
2026-06-06T10:34:31.191236,2,0.08,8.0,1.68,245562
2026-06-06T10:34:31.191236,3,0.01,1.0,0.21,245561
2026-06-06T10:34:31.191236,0,0.02,1.0,0.21,245568
2026-06-06T10:34:31.191236,1,312.5,20000.0,4200.0,245569
2026-06-06T10:34:31.191236,2,0.08,8.0,1.68,245563
2026-06-06T10:34:31.191236,3,0.01,1.0,0.21,245562
2026-06-06T10:34:31.191236,0,0.02,2.0,0.42,245569
2026-06-06T10:34:31.191236,1,312.5,20000.0,4200.0,245570
2026-06-06T10:34:31.191236,2,0.08,8.0,1.68,245564
2026-06-06T10:34:31.191236,3,0.01,1.0,0.21,245563
2026-06-06T10:34:31.191236,0,0.02,2.0,0.42,245570
2026-06-06T10:34:31.191236,1,312.5,20000.0,4200.0,245571
2026-06-06T10:34:31.191236,2,0.08,8.0,1.68,245565
2026-06-06T10:34:31.191236,3,0.01,1.0,0.21,245564
2026-06-06T10:34:31.191236,0,0.02,2.0,0.42,245571
2026-06-06T10:34:31.191236,1,312.5,20000.0,4200.0,245572
2026-06-06T10:34:31.191236,2,0.09,8.0,1.68,245566
2026-06-06T10:34:31.191236,3,0.01,1.0,0.21,245565
2026-06-06T10:34:31.191236,0,0.02,2.0,0.42,245572
2026-06-06T10:34:31.191236,1,312.5,20000.0,4200.0,245573
2026-06-06T10:34:31.191236,2,0.09,8.0,1.68,245567
2026-06-06T10:34:31.191236,3,0.01,1.0,0.21,245566
2026-06-06T10:34:31.230490,0,0.02,2.0,0.42,245573
2026-06-06T10:34:31.230490,1,312.5,20000.0,4200.0,245574
2026-06-06T10:34:31.230490,2,0.09,9.0,1.89,245568
2026-06-06T10:34:31.230490,3,0.01,1.0,0.21,245567
2026-06-06T10:34:31.230490,0,0.02,2.0,0.42,245574
2026-06-06T10:34:31.230490,1,312.5,20000.0,4200.0,245575
2026-06-06T10:34:31.230490,2,0.09,9.0,1.89,245569
2026-06-06T10:34:31.230490,3,0.01,1.0,0.21,245568
2026-06-06T10:34:31.230490,0,0.02,2.0,0.42,245575
2026-06-06T10:34:31.230490,1,312.5,20000.0,4200.0,245576
2026-06-06T10:34:31.230490,2,0.09,8.0,1.68,245570
2026-06-06T10:34:31.230490,3,0.01,1.0,0.21,245569
2026-06-06T10:34:31.230490,0,0.02,2.0,0.42,245576
2026-06-06T10:34:31.230490,1,312.5,20000.0,4200.0,245577
2026-06-06T10:34:31.230490,2,0.09,8.0,1.68,245571
2026-06-06T10:34:31.230490,3,0.01,1.0,0.21,245570
2026-06-06T10:34:31.230490,0,0.02,2.0,0.42,245577
2026-06-06T10:34:31.230490,1,312.5,20000.0,4200.0,245578
2026-06-06T10:34:31.265518,2,0.08,8.0,1.68,245572
2026-06-06T10:34:31.265518,3,0.01,1.0,0.21,245571
2026-06-06T10:34:31.265518,0,0.02,2.0,0.42,245578
2026-06-06T10:34:31.265518,1,312.5,20000.0,4200.0,245579
2026-06-06T10:34:31.265518,2,0.08,8.0,1.68,245573
2026-06-06T10:34:31.265518,3,0.01,1.0,0.21,245572
2026-06-06T10:34:31.265518,0,0.02,2.0,0.42,245579
2026-06-06T10:34:31.265518,1,312.5,20000.0,4200.0,245580
2026-06-06T10:34:31.265518,2,0.08,8.0,1.68,245574
2026-06-06T10:34:31.310824,3,0.01,1.0,0.21,245573
2026-06-06T10:34:31.310824,0,0.02,2.0,0.42,245580
2026-06-06T10:34:31.310824,1,312.5,20000.0,4200.0,245581
2026-06-06T10:34:31.310824,2,0.08,8.0,1.68,245575
2026-06-06T10:34:31.310824,3,0.01,1.0,0.21,245574
2026-06-06T10:34:31.310824,0,0.02,2.0,0.42,245581
2026-06-06T10:34:31.310824,1,312.5,20000.0,4200.0,245582
2026-06-06T10:34:31.310824,2,0.09,8.0,1.68,245576
2026-06-06T10:34:31.310824,3,0.01,1.0,0.21,245575
2026-06-06T10:34:31.310824,0,0.02,2.0,0.42,245582
2026-06-06T10:34:31.310824,1,312.5,20000.0,4200.0,245583
2026-06-06T10:34:31.310824,2,0.09,8.0,1.68,245577
2026-06-06T10:34:31.310824,3,0.01,1.0,0.21,245576
2026-06-06T10:34:31.310824,0,0.02,2.0,0.42,245583
2026-06-06T10:34:31.310824,1,312.5,20000.0,4200.0,245584
2026-06-06T10:34:31.310824,2,0.09,9.0,1.89,245578
2026-06-06T10:34:31.310824,3,0.01,1.0,0.21,245577
2026-06-06T10:34:31.310824,0,0.02,2.0,0.42,245584
2026-06-06T10:34:31.361243,1,312.5,20000.0,4200.0,245585
2026-06-06T10:34:31.361243,2,0.09,9.0,1.89,245579
2026-06-06T10:34:31.361243,3,0.01,1.0,0.21,245578
2026-06-06T10:34:31.361243,0,0.02,2.0,0.42,245585
2026-06-06T10:34:31.361243,1,312.5,20000.0,4200.0,245586
2026-06-06T10:34:31.361243,2,0.09,8.0,1.68,245580
2026-06-06T10:34:31.361243,3,0.01,1.0,0.21,245579
2026-06-06T10:34:31.361243,0,0.02,2.0,0.42,245586
2026-06-06T10:34:31.361243,1,312.5,20000.0,4200.0,245587
2026-06-06T10:34:31.361243,2,0.09,8.0,1.68,245581
2026-06-06T10:34:31.361243,3,0.01,1.0,0.21,245580
2026-06-06T10:34:31.361243,0,0.02,2.0,0.42,245587
2026-06-06T10:34:31.361243,1,312.5,20000.0,4200.0,245588
2026-06-06T10:34:31.361243,2,0.08,8.0,1.68,245582
2026-06-06T10:34:31.361243,3,0.01,1.0,0.21,245581
2026-06-06T10:34:31.361243,0,0.02,2.0,0.42,245588
2026-06-06T10:34:31.361243,1,312.5,20000.0,4200.0,245589
2026-06-06T10:34:31.361243,2,0.08,8.0,1.68,245583
2026-06-06T10:34:31.361243,3,0.01,1.0,0.21,245582
2026-06-06T10:34:31.361243,0,0.02,2.0,0.42,245589
2026-06-06T10:34:31.361243,1,312.5,20000.0,4200.0,245590
2026-06-06T10:34:31.361243,2,0.08,8.0,1.68,245584
2026-06-06T10:34:31.361243,3,0.01,1.0,0.21,245583
2026-06-06T10:34:31.361243,0,0.02,2.0,0.42,245590
2026-06-06T10:34:31.361243,1,312.5,20000.0,4200.0,245591
2026-06-06T10:34:31.361243,2,0.08,8.0,1.68,245585
2026-06-06T10:34:31.361243,3,0.01,1.0,0.21,245584
2026-06-06T10:34:31.361243,0,0.02,2.0,0.42,245591
2026-06-06T10:34:31.361243,1,312.5,20000.0,4200.0,245592
2026-06-06T10:34:31.361243,2,0.09,8.0,1.68,245586
2026-06-06T10:34:31.361243,3,0.01,1.0,0.21,245585
2026-06-06T10:34:31.361243,0,0.02,2.0,0.42,245592
2026-06-06T10:34:31.361243,1,312.5,20000.0,4200.0,245593
2026-06-06T10:34:31.361243,2,0.09,9.0,1.89,245587
2026-06-06T10:34:31.361243,3,0.01,1.0,0.21,245586
2026-06-06T10:34:31.361243,0,0.02,2.0,0.42,245593
2026-06-06T10:34:31.361243,1,312.5,20000.0,4200.0,245594
2026-06-06T10:34:31.361243,2,0.09,9.0,1.89,245588
2026-06-06T10:34:31.361243,3,0.01,1.0,0.21,245587
2026-06-06T10:34:31.361243,0,0.02,2.0,0.42,245594
2026-06-06T10:34:31.361243,1,312.5,20000.0,4200.0,245595
2026-06-06T10:34:31.361243,2,0.09,9.0,1.89,245589
2026-06-06T10:34:31.361243,3,0.01,1.0,0.21,245588
2026-06-06T10:34:31.361243,0,0.02,2.0,0.42,245595
2026-06-06T10:34:31.361243,1,312.5,20000.0,4200.0,245596
2026-06-06T10:34:31.412242,2,0.09,8.0,1.68,245590
2026-06-06T10:34:31.412242,3,0.01,1.0,0.21,245589
2026-06-06T10:34:31.412242,0,0.02,1.0,0.21,245596
2026-06-06T10:34:31.412242,1,312.5,20000.0,4200.0,245597
2026-06-06T10:34:31.412242,2,0.09,8.0,1.68,245591
2026-06-06T10:34:31.412242,3,0.01,1.0,0.21,245590
2026-06-06T10:34:31.412242,0,0.02,2.0,0.42,245597
2026-06-06T10:34:31.412242,1,312.5,20000.0,4200.0,245598
2026-06-06T10:34:31.412242,2,0.08,8.0,1.68,245592
2026-06-06T10:34:31.412242,3,0.01,1.0,0.21,245591
2026-06-06T10:34:31.412242,0,0.02,1.0,0.21,245598
2026-06-06T10:34:31.412242,1,312.5,20000.0,4200.0,245599
2026-06-06T10:34:31.412242,2,0.08,8.0,1.68,245593
2026-06-06T10:34:31.412242,3,0.01,1.0,0.21,245592
2026-06-06T10:34:31.412242,0,0.02,1.0,0.21,245599
2026-06-06T10:34:31.412242,1,312.5,20000.0,4200.0,245600
2026-06-06T10:34:31.412242,2,0.08,8.0,1.68,245594
2026-06-06T10:34:31.412242,3,0.01,1.0,0.21,245593
2026-06-06T10:34:31.412242,0,0.02,1.0,0.21,245600
2026-06-06T10:34:31.412242,1,312.5,20000.0,4200.0,245601
2026-06-06T10:34:31.412242,2,0.09,8.0,1.68,245595
2026-06-06T10:34:31.412242,3,0.01,1.0,0.21,245594
2026-06-06T10:34:31.412242,0,0.02,2.0,0.42,245601
2026-06-06T10:34:31.412242,1,312.5,20000.0,4200.0,245602
2026-06-06T10:34:31.412242,2,0.09,8.0,1.68,245596
2026-06-06T10:34:31.412242,3,0.01,1.0,0.21,245595
2026-06-06T10:34:31.412242,0,0.02,1.0,0.21,245602
2026-06-06T10:34:31.412242,1,312.5,20000.0,4200.0,245603
2026-06-06T10:34:31.412242,2,0.09,9.0,1.89,245597
2026-06-06T10:34:31.412242,3,0.01,1.0,0.21,245596
2026-06-06T10:34:31.412242,0,0.02,1.0,0.21,245603
2026-06-06T10:34:31.412242,1,312.5,20000.0,4200.0,245604
2026-06-06T10:34:31.412242,2,0.09,9.0,1.89,245598
2026-06-06T10:34:31.412242,3,0.01,1.0,0.21,245597
2026-06-06T10:34:31.412242,0,0.02,1.0,0.21,245604
2026-06-06T10:34:31.412242,1,312.5,20000.0,4200.0,245605
2026-06-06T10:34:31.412242,2,0.09,9.0,1.89,245599
2026-06-06T10:34:31.412242,3,0.01,1.0,0.21,245598
2026-06-06T10:34:31.412242,0,0.02,1.0,0.21,245605
2026-06-06T10:34:31.412242,1,312.5,20000.0,4200.0,245606
2026-06-06T10:34:31.412242,2,0.09,8.0,1.68,245600
2026-06-06T10:34:31.412242,3,0.01,1.0,0.21,245599
2026-06-06T10:34:31.412242,0,0.02,1.0,0.21,245606
2026-06-06T10:34:31.412242,1,312.5,20000.0,4200.0,245607
2026-06-06T10:34:31.412242,2,0.08,8.0,1.68,245601
2026-06-06T10:34:31.463269,3,0.01,1.0,0.21,245600
2026-06-06T10:34:31.463269,0,0.02,1.0,0.21,245607
2026-06-06T10:34:31.463269,1,312.5,20000.0,4200.0,245608
2026-06-06T10:34:31.463269,2,0.08,8.0,1.68,245602
2026-06-06T10:34:31.463269,3,0.01,1.0,0.21,245601
2026-06-06T10:34:31.463269,0,0.02,1.0,0.21,245608
2026-06-06T10:34:31.463269,1,312.5,20000.0,4200.0,245609
2026-06-06T10:34:31.463269,2,0.08,8.0,1.68,245603
2026-06-06T10:34:31.463269,3,0.01,1.0,0.21,245602
2026-06-06T10:34:31.463269,0,0.02,1.0,0.21,245609
2026-06-06T10:34:31.463269,1,312.5,20000.0,4200.0,245610
2026-06-06T10:34:31.463269,2,0.08,8.0,1.68,245604
2026-06-06T10:34:31.463269,3,0.01,1.0,0.21,245603
2026-06-06T10:34:31.463269,0,0.02,2.0,0.42,245610
2026-06-06T10:34:31.463269,1,312.5,20000.0,4200.0,245611
2026-06-06T10:34:31.463269,2,0.09,8.0,1.68,245605
2026-06-06T10:34:31.463269,3,0.01,1.0,0.21,245604
2026-06-06T10:34:31.463269,0,0.02,2.0,0.42,245611
2026-06-06T10:34:31.503596,1,312.5,20000.0,4200.0,245612
2026-06-06T10:34:31.503596,2,0.09,8.0,1.68,245606
2026-06-06T10:34:31.503596,3,0.01,1.0,0.21,245605
2026-06-06T10:34:31.503596,0,0.02,2.0,0.42,245612
2026-06-06T10:34:31.503596,1,312.5,20000.0,4200.0,245613
2026-06-06T10:34:31.503596,2,0.09,9.0,1.89,245607
2026-06-06T10:34:31.503596,3,0.01,1.0,0.21,245606
2026-06-06T10:34:31.503596,0,0.02,1.0,0.21,245613
2026-06-06T10:34:31.503596,1,312.5,20000.0,4200.0,245614
2026-06-06T10:34:31.548556,2,0.09,9.0,1.89,245608
2026-06-06T10:34:31.548556,3,0.01,1.0,0.21,245607
2026-06-06T10:34:31.548556,0,0.02,1.0,0.21,245614
2026-06-06T10:34:31.548556,1,312.5,20000.0,4200.0,245615
2026-06-06T10:34:31.548556,2,0.09,9.0,1.89,245609
2026-06-06T10:34:31.548556,3,0.01,1.0,0.21,245608
2026-06-06T10:34:31.548556,0,0.02,2.0,0.42,245615
2026-06-06T10:34:31.548556,1,312.5,20000.0,4200.0,245616
2026-06-06T10:34:31.548556,2,0.09,8.0,1.68,245610
2026-06-06T10:34:31.548556,3,0.01,1.0,0.21,245609
2026-06-06T10:34:31.548556,0,0.02,1.0,0.21,245616
2026-06-06T10:34:31.548556,1,312.5,20000.0,4200.0,245617
2026-06-06T10:34:31.548556,2,0.08,8.0,1.68,245611
2026-06-06T10:34:31.548556,3,0.01,1.0,0.21,245610
2026-06-06T10:34:31.548556,0,0.02,1.0,0.21,245617
2026-06-06T10:34:31.548556,1,312.5,20000.0,4200.0,245618
2026-06-06T10:34:31.548556,2,0.08,8.0,1.68,245612
2026-06-06T10:34:31.548556,3,0.01,1.0,0.21,245611
2026-06-06T10:34:31.599576,0,0.02,1.0,0.21,245618
2026-06-06T10:34:31.599576,1,312.5,20000.0,4200.0,245619
2026-06-06T10:34:31.599576,2,0.08,8.0,1.68,245613
2026-06-06T10:34:31.599576,3,0.01,1.0,0.21,245612
2026-06-06T10:34:31.599576,0,0.02,2.0,0.42,245619
2026-06-06T10:34:31.599576,1,312.5,20000.0,4200.0,245620
2026-06-06T10:34:31.599576,2,0.08,8.0,1.68,245614
2026-06-06T10:34:31.599576,3,0.01,1.0,0.21,245613
2026-06-06T10:34:31.599576,0,0.02,2.0,0.42,245620
2026-06-06T10:34:31.599576,1,312.5,20000.0,4200.0,245621
2026-06-06T10:34:31.599576,2,0.09,8.0,1.68,245615
2026-06-06T10:34:31.599576,3,0.01,1.0,0.21,245614
2026-06-06T10:34:31.599576,0,0.02,2.0,0.42,245621
2026-06-06T10:34:31.599576,1,312.5,20000.0,4200.0,245622
2026-06-06T10:34:31.599576,2,0.09,8.0,1.68,245616
2026-06-06T10:34:31.599576,3,0.01,1.0,0.21,245615
2026-06-06T10:34:31.599576,0,0.02,2.0,0.42,245622
2026-06-06T10:34:31.599576,1,312.5,20000.0,4200.0,245623
2026-06-06T10:34:31.599576,2,0.09,9.0,1.89,245617
2026-06-06T10:34:31.599576,3,0.01,1.0,0.21,245616
2026-06-06T10:34:31.599576,0,0.02,2.0,0.42,245623
2026-06-06T10:34:31.599576,1,312.5,20000.0,4200.0,245624
2026-06-06T10:34:31.599576,2,0.09,9.0,1.89,245618
2026-06-06T10:34:31.599576,3,0.01,1.0,0.21,245617
2026-06-06T10:34:31.599576,0,0.02,2.0,0.42,245624
2026-06-06T10:34:31.599576,1,312.5,20000.0,4200.0,245625
2026-06-06T10:34:31.599576,2,0.09,9.0,1.89,245619
2026-06-06T10:34:31.599576,3,0.01,1.0,0.21,245618
2026-06-06T10:34:31.599576,0,0.02,2.0,0.42,245625
2026-06-06T10:34:31.599576,1,312.5,20000.0,4200.0,245626
2026-06-06T10:34:31.599576,2,0.09,8.0,1.68,245620
2026-06-06T10:34:31.599576,3,0.01,1.0,0.21,245619
2026-06-06T10:34:31.599576,0,0.02,2.0,0.42,245626
2026-06-06T10:34:31.599576,1,312.5,20000.0,4200.0,245627
2026-06-06T10:34:31.599576,2,0.08,8.0,1.68,245621
2026-06-06T10:34:31.599576,3,0.01,1.0,0.21,245620
2026-06-06T10:34:31.650582,0,0.02,1.0,0.21,245627
2026-06-06T10:34:31.650582,1,312.5,20000.0,4200.0,245628
2026-06-06T10:34:31.650582,2,0.08,8.0,1.68,245622
2026-06-06T10:34:31.650582,3,0.01,1.0,0.21,245621
2026-06-06T10:34:31.650582,0,0.02,1.0,0.21,245628
2026-06-06T10:34:31.650582,1,312.5,20000.0,4200.0,245629
2026-06-06T10:34:31.650582,2,0.08,8.0,1.68,245623
2026-06-06T10:34:31.650582,3,0.01,1.0,0.21,245622
2026-06-06T10:34:31.650582,0,0.02,1.0,0.21,245629
2026-06-06T10:34:31.650582,1,312.5,20000.0,4200.0,245630
2026-06-06T10:34:31.650582,2,0.08,8.0,1.68,245624
2026-06-06T10:34:31.650582,3,0.01,1.0,0.21,245623
2026-06-06T10:34:31.650582,0,0.02,1.0,0.21,245630
2026-06-06T10:34:31.650582,1,312.5,20000.0,4200.0,245631
2026-06-06T10:34:31.650582,2,0.09,8.0,1.68,245625
2026-06-06T10:34:31.650582,3,0.01,1.0,0.21,245624
2026-06-06T10:34:31.650582,0,0.02,1.0,0.21,245631
2026-06-06T10:34:31.650582,1,312.5,20000.0,4200.0,245632
2026-06-06T10:34:31.650582,2,0.09,8.0,1.68,245626
2026-06-06T10:34:31.650582,3,0.01,1.0,0.21,245625
2026-06-06T10:34:31.650582,0,0.01,1.0,0.21,245632
2026-06-06T10:34:31.650582,1,312.5,20000.0,4200.0,245633
2026-06-06T10:34:31.650582,2,0.09,9.0,1.89,245627
2026-06-06T10:34:31.650582,3,0.01,1.0,0.21,245626
2026-06-06T10:34:31.650582,0,0.02,1.0,0.21,245633
2026-06-06T10:34:31.650582,1,312.5,20000.0,4200.0,245634
2026-06-06T10:34:31.650582,2,0.09,9.0,1.89,245628
2026-06-06T10:34:31.650582,3,0.01,1.0,0.21,245627
2026-06-06T10:34:31.650582,0,0.02,1.0,0.21,245634
2026-06-06T10:34:31.650582,1,312.5,20000.0,4200.0,245635
2026-06-06T10:34:31.650582,2,0.09,8.0,1.68,245629
2026-06-06T10:34:31.650582,3,0.01,1.0,0.21,245628
2026-06-06T10:34:31.650582,0,0.02,1.0,0.21,245635
2026-06-06T10:34:31.650582,1,312.5,20000.0,4200.0,245636
2026-06-06T10:34:31.650582,2,0.09,8.0,1.68,245630
2026-06-06T10:34:31.650582,3,0.01,1.0,0.21,245629
2026-06-06T10:34:31.650582,0,0.02,1.0,0.21,245636
2026-06-06T10:34:31.650582,1,312.5,20000.0,4200.0,245637
2026-06-06T10:34:31.650582,2,0.08,8.0,1.68,245631
2026-06-06T10:34:31.650582,3,0.01,1.0,0.21,245630
2026-06-06T10:34:31.650582,0,0.02,1.0,0.21,245637
2026-06-06T10:34:31.650582,1,312.5,20000.0,4200.0,245638
2026-06-06T10:34:31.650582,2,0.08,8.0,1.68,245632
2026-06-06T10:34:31.650582,3,0.01,1.0,0.21,245631
2026-06-06T10:34:31.650582,0,0.02,1.0,0.21,245638
2026-06-06T10:34:31.650582,1,312.5,20000.0,4200.0,245639
2026-06-06T10:34:31.650582,2,0.08,8.0,1.68,245633
2026-06-06T10:34:31.650582,3,0.01,1.0,0.21,245632
2026-06-06T10:34:31.650582,0,0.02,2.0,0.42,245639
2026-06-06T10:34:31.650582,1,312.5,20000.0,4200.0,245640
2026-06-06T10:34:31.650582,2,0.08,8.0,1.68,245634
2026-06-06T10:34:31.650582,3,0.01,1.0,0.21,245633
2026-06-06T10:34:31.650582,0,0.02,2.0,0.42,245640
2026-06-06T10:34:31.650582,1,312.5,20000.0,4200.0,245641
2026-06-06T10:34:31.650582,2,0.09,8.0,1.68,245635
2026-06-06T10:34:31.650582,3,0.01,1.0,0.21,245634
2026-06-06T10:34:31.650582,0,0.02,2.0,0.42,245641
2026-06-06T10:34:31.650582,1,312.5,20000.0,4200.0,245642
2026-06-06T10:34:31.650582,2,0.09,9.0,1.89,245636
2026-06-06T10:34:31.650582,3,0.01,1.0,0.21,245635
2026-06-06T10:34:31.650582,0,0.02,1.0,0.21,245642
2026-06-06T10:34:31.650582,1,312.5,20000.0,4200.0,245643
2026-06-06T10:34:31.650582,2,0.09,9.0,1.89,245637
2026-06-06T10:34:31.701503,3,0.01,1.0,0.21,245636
2026-06-06T10:34:31.701503,0,0.02,1.0,0.21,245643
2026-06-06T10:34:31.701503,1,312.5,20000.0,4200.0,245644
2026-06-06T10:34:31.701503,2,0.09,9.0,1.89,245638
2026-06-06T10:34:31.701503,3,0.0,0.0,0.0,245637
2026-06-06T10:34:31.701503,0,0.02,2.0,0.42,245644
2026-06-06T10:34:31.701503,1,312.5,20000.0,4200.0,245645
2026-06-06T10:34:31.701503,2,0.09,8.0,1.68,245639
2026-06-06T10:34:31.701503,3,0.01,0.0,0.0,245638
2026-06-06T10:34:31.701503,0,0.02,2.0,0.42,245645
2026-06-06T10:34:31.701503,1,312.5,20000.0,4200.0,245646
2026-06-06T10:34:31.701503,2,0.09,8.0,1.68,245640
2026-06-06T10:34:31.701503,3,0.01,1.0,0.21,245639
2026-06-06T10:34:31.701503,0,0.02,2.0,0.42,245646
2026-06-06T10:34:31.701503,1,312.5,20000.0,4200.0,245647
2026-06-06T10:34:31.701503,2,0.08,8.0,1.68,245641
2026-06-06T10:34:31.701503,3,0.01,0.0,0.0,245640
2026-06-06T10:34:31.701503,0,0.02,2.0,0.42,245647
2026-06-06T10:34:31.701503,1,312.5,20000.0,4200.0,245648
2026-06-06T10:34:31.701503,2,0.08,8.0,1.68,245642
2026-06-06T10:34:31.701503,3,0.01,1.0,0.21,245641
2026-06-06T10:34:31.701503,0,0.02,2.0,0.42,245648
2026-06-06T10:34:31.701503,1,312.5,20000.0,4200.0,245649
2026-06-06T10:34:31.701503,2,0.08,8.0,1.68,245643
2026-06-06T10:34:31.701503,3,0.01,1.0,0.21,245642
2026-06-06T10:34:31.701503,0,0.02,2.0,0.42,245649
2026-06-06T10:34:31.701503,1,312.5,20000.0,4200.0,245650
2026-06-06T10:34:31.701503,2,0.08,8.0,1.68,245644
2026-06-06T10:34:31.701503,3,0.01,1.0,0.21,245643
2026-06-06T10:34:31.701503,0,0.02,2.0,0.42,245650
2026-06-06T10:34:31.701503,1,312.5,20000.0,4200.0,245651
2026-06-06T10:34:31.701503,2,0.09,8.0,1.68,245645
2026-06-06T10:34:31.701503,3,0.01,1.0,0.21,245644
2026-06-06T10:34:31.701503,0,0.02,2.0,0.42,245651
2026-06-06T10:34:31.701503,1,312.5,20000.0,4200.0,245652
2026-06-06T10:34:31.701503,2,0.09,9.0,1.89,245646
2026-06-06T10:34:31.701503,3,0.01,1.0,0.21,245645
2026-06-06T10:34:31.701503,0,0.02,2.0,0.42,245652
2026-06-06T10:34:31.701503,1,312.5,20000.0,4200.0,245653
2026-06-06T10:34:31.701503,2,0.09,9.0,1.89,245647
2026-06-06T10:34:31.701503,3,0.01,1.0,0.21,245646
2026-06-06T10:34:31.701503,0,0.02,2.0,0.42,245653
2026-06-06T10:34:31.701503,1,312.5,20000.0,4200.0,245654
2026-06-06T10:34:31.701503,2,0.09,9.0,1.89,245648
2026-06-06T10:34:31.701503,3,0.01,1.0,0.21,245647
2026-06-06T10:34:31.701503,0,0.02,2.0,0.42,245654
2026-06-06T10:34:31.701503,1,312.5,20000.0,4200.0,245655
2026-06-06T10:34:31.701503,2,0.09,8.0,1.68,245649
2026-06-06T10:34:31.701503,3,0.01,1.0,0.21,245648
2026-06-06T10:34:31.701503,0,0.02,2.0,0.42,245655
2026-06-06T10:34:31.701503,1,312.5,20000.0,4200.0,245656
2026-06-06T10:34:31.701503,2,0.08,8.0,1.68,245650
2026-06-06T10:34:31.701503,3,0.01,1.0,0.21,245649
2026-06-06T10:34:31.701503,0,0.02,2.0,0.42,245656
2026-06-06T10:34:31.737503,1,312.5,20000.0,4200.0,245657
2026-06-06T10:34:31.737503,2,0.08,8.0,1.68,245651
2026-06-06T10:34:31.737503,3,0.01,1.0,0.21,245650
2026-06-06T10:34:31.737503,0,0.02,1.0,0.21,245657
2026-06-06T10:34:31.737503,1,312.5,20000.0,4200.0,245658
2026-06-06T10:34:31.737503,2,0.08,8.0,1.68,245652
2026-06-06T10:34:31.737503,3,0.01,1.0,0.21,245651
2026-06-06T10:34:31.737503,0,0.02,1.0,0.21,245658
2026-06-06T10:34:31.737503,1,312.5,20000.0,4200.0,245659
2026-06-06T10:34:31.787018,2,0.08,8.0,1.68,245653
2026-06-06T10:34:31.787018,3,0.01,1.0,0.21,245652
2026-06-06T10:34:31.787018,0,0.02,2.0,0.42,245659
2026-06-06T10:34:31.787018,1,312.5,20000.0,4200.0,245660
2026-06-06T10:34:31.787018,2,0.09,8.0,1.68,245654
2026-06-06T10:34:31.787018,3,0.01,1.0,0.21,245653
2026-06-06T10:34:31.787018,0,0.02,2.0,0.42,245660
2026-06-06T10:34:31.787018,1,312.5,20000.0,4200.0,245661
2026-06-06T10:34:31.787018,2,0.09,8.0,1.68,245655
2026-06-06T10:34:31.787018,3,0.01,1.0,0.21,245654
2026-06-06T10:34:31.787018,0,0.02,1.0,0.21,245661
2026-06-06T10:34:31.787018,1,312.5,20000.0,4200.0,245662
2026-06-06T10:34:31.787018,2,0.09,9.0,1.89,245656
2026-06-06T10:34:31.787018,3,0.01,1.0,0.21,245655
2026-06-06T10:34:31.787018,0,0.02,1.0,0.21,245662
2026-06-06T10:34:31.787018,1,312.5,20000.0,4200.0,245663
2026-06-06T10:34:31.787018,2,0.09,9.0,1.89,245657
2026-06-06T10:34:31.787018,3,0.01,1.0,0.21,245656
2026-06-06T10:34:31.787018,0,0.02,1.0,0.21,245663
2026-06-06T10:34:31.787018,1,312.5,20000.0,4200.0,245664
2026-06-06T10:34:31.787018,2,0.09,9.0,1.89,245658
2026-06-06T10:34:31.787018,3,0.01,1.0,0.21,245657
2026-06-06T10:34:31.787018,0,0.02,1.0,0.21,245664
