timestamp,channel,voltage_mv,strain_ue,stress_mpa,raw_value,telemetry_mode,config_sequence,samples
2026-06-06T12:28:20.108641,0,0.0,0.0,0.0,,1,24,434
2026-06-06T12:28:20.108641,4,0.0,0.0,0.0,,1,24,434
2026-06-06T12:28:20.108641,1,0.0,0.0,0.0,,1,24,434
2026-06-06T12:28:20.108641,5,0.0,0.0,0.0,,1,24,434
2026-06-06T12:28:20.108641,2,3.893,369.0,77.5,,1,24,435
2026-06-06T12:28:20.108641,6,0.0,0.0,0.0,,1,24,435
2026-06-06T12:28:20.108641,3,0.0,0.0,0.0,,1,24,436
2026-06-06T12:28:20.108641,7,-0.001,0.0,0.0,,1,24,436
2026-06-06T12:28:20.108641,0,0.0,0.0,0.0,,1,24,435
2026-06-06T12:28:20.108641,4,-0.001,0.0,0.0,,1,24,435
2026-06-06T12:28:20.160253,1,0.0,0.0,0.0,,1,24,435
2026-06-06T12:28:20.160253,5,0.0,0.0,0.0,,1,24,435
2026-06-06T12:28:20.160253,2,4.87,462.0,97.0,,1,24,436
2026-06-06T12:28:20.160253,6,0.001,0.0,0.0,,1,24,436
2026-06-06T12:28:20.160253,3,0.0,0.0,0.0,,1,24,437
2026-06-06T12:28:20.160253,7,-0.001,0.0,0.0,,1,24,437
2026-06-06T12:28:20.210762,0,0.0,0.0,0.0,,1,24,436
2026-06-06T12:28:20.210762,4,0.0,0.0,0.0,,1,24,436
2026-06-06T12:28:20.210762,1,0.0,0.0,0.0,,1,24,436
2026-06-06T12:28:20.210762,5,0.0,0.0,0.0,,1,24,436
2026-06-06T12:28:20.210762,2,5.849,554.0,116.5,,1,24,437
2026-06-06T12:28:20.210762,6,0.0,0.0,0.0,,1,24,437
2026-06-06T12:28:20.210762,3,0.0,0.0,0.0,,1,24,438
2026-06-06T12:28:20.210762,7,-0.001,0.0,0.0,,1,24,438
2026-06-06T12:28:20.210762,0,0.0,0.0,0.0,,1,24,437
2026-06-06T12:28:20.210762,4,0.0,0.0,0.0,,1,24,437
2026-06-06T12:28:20.210762,1,0.0,0.0,0.0,,1,24,437
2026-06-06T12:28:20.210762,5,0.0,0.0,0.0,,1,24,437
2026-06-06T12:28:20.261762,2,6.803,645.0,135.5,,1,24,438
2026-06-06T12:28:20.261762,6,0.0,0.0,0.0,,1,24,438
2026-06-06T12:28:20.261762,3,0.0,0.0,0.0,,1,24,439
2026-06-06T12:28:20.261762,7,-0.001,0.0,0.0,,1,24,439
2026-06-06T12:28:20.261762,0,0.0,0.0,0.0,,1,24,438
2026-06-06T12:28:20.261762,4,0.0,0.0,0.0,,1,24,438
2026-06-06T12:28:20.261762,1,0.0,0.0,0.0,,1,24,438
2026-06-06T12:28:20.261762,5,0.0,0.0,0.0,,1,24,438
2026-06-06T12:28:20.261762,2,7.664,726.0,152.5,,1,24,439
2026-06-06T12:28:20.261762,6,0.0,0.0,0.0,,1,24,439
2026-06-06T12:28:20.261762,3,0.0,0.0,0.0,,1,24,440
2026-06-06T12:28:20.261762,7,-0.001,0.0,0.0,,1,24,440
2026-06-06T12:28:20.313281,0,0.0,0.0,0.0,,1,24,439
2026-06-06T12:28:20.313281,4,0.0,0.0,0.0,,1,24,439
2026-06-06T12:28:20.313281,1,0.0,0.0,0.0,,1,24,439
2026-06-06T12:28:20.313281,5,0.0,0.0,0.0,,1,24,439
2026-06-06T12:28:20.313281,2,8.442,800.0,168.0,,1,24,440
2026-06-06T12:28:20.313281,6,0.0,0.0,0.0,,1,24,440
2026-06-06T12:28:20.364282,3,0.0,0.0,0.0,,1,24,441
2026-06-06T12:28:20.364282,7,0.0,0.0,0.0,,1,24,441
2026-06-06T12:28:20.364282,0,0.0,0.0,0.0,,1,24,440
2026-06-06T12:28:20.364282,4,0.0,0.0,0.0,,1,24,440
2026-06-06T12:28:20.364282,1,0.0,0.0,0.0,,1,24,440
2026-06-06T12:28:20.364282,5,0.0,0.0,0.0,,1,24,440
2026-06-06T12:28:20.364282,2,8.832,837.0,175.75,,1,24,441
2026-06-06T12:28:20.364282,6,0.001,0.0,0.0,,1,24,441
2026-06-06T12:28:20.364282,3,0.0,0.0,0.0,,1,24,442
2026-06-06T12:28:20.364282,7,-0.001,0.0,0.0,,1,24,442
2026-06-06T12:28:20.364282,0,0.0,0.0,0.0,,1,24,441
2026-06-06T12:28:20.364282,4,0.0,0.0,0.0,,1,24,441
2026-06-06T12:28:20.414791,1,0.0,0.0,0.0,,1,24,441
2026-06-06T12:28:20.414791,5,0.0,0.0,0.0,,1,24,441
2026-06-06T12:28:20.414791,2,9.222,874.0,183.5,,1,24,442
2026-06-06T12:28:20.414791,6,0.001,0.0,0.0,,1,24,442
2026-06-06T12:28:20.414791,3,0.0,0.0,0.0,,1,24,443
2026-06-06T12:28:20.414791,7,-0.001,0.0,0.0,,1,24,443
2026-06-06T12:28:20.414791,0,0.0,0.0,0.0,,1,24,442
2026-06-06T12:28:20.414791,4,0.0,0.0,0.0,,1,24,442
2026-06-06T12:28:20.414791,1,0.0,0.0,0.0,,1,24,442
2026-06-06T12:28:20.414791,5,0.0,0.0,0.0,,1,24,442
2026-06-06T12:28:20.414791,2,9.707,920.0,193.25,,1,24,443
2026-06-06T12:28:20.414791,6,0.001,0.0,0.0,,1,24,443
2026-06-06T12:28:20.485898,3,0.0,0.0,0.0,,1,24,444
2026-06-06T12:28:20.485898,7,-0.001,0.0,0.0,,1,24,444
2026-06-06T12:28:20.485898,0,0.0,0.0,0.0,,1,24,443
2026-06-06T12:28:20.485898,4,0.0,0.0,0.0,,1,24,443
2026-06-06T12:28:20.485898,1,0.0,0.0,0.0,,1,24,443
2026-06-06T12:28:20.485898,5,0.0,0.0,0.0,,1,24,443
2026-06-06T12:28:20.517405,2,10.393,985.0,207.0,,1,24,444
2026-06-06T12:28:20.517405,6,0.0,0.0,0.0,,1,24,444
2026-06-06T12:28:20.517405,3,0.0,0.0,0.0,,1,24,445
2026-06-06T12:28:20.517405,7,-0.001,0.0,0.0,,1,24,445
2026-06-06T12:28:20.517405,0,0.0,0.0,0.0,,1,24,444
2026-06-06T12:28:20.517405,4,0.0,0.0,0.0,,1,24,444
2026-06-06T12:28:20.517405,1,0.0,0.0,0.0,,1,24,444
2026-06-06T12:28:20.517405,5,0.0,0.0,0.0,,1,24,444
2026-06-06T12:28:20.517405,2,11.549,1095.0,230.0,,1,24,445
2026-06-06T12:28:20.517405,6,0.0,0.0,0.0,,1,24,445
2026-06-06T12:28:20.517405,3,0.0,0.0,0.0,,1,24,446
2026-06-06T12:28:20.517405,7,0.0,0.0,0.0,,1,24,446
2026-06-06T12:28:20.567953,0,0.0,0.0,0.0,,1,24,445
2026-06-06T12:28:20.567953,4,0.0,0.0,0.0,,1,24,445
2026-06-06T12:28:20.567953,1,0.0,0.0,0.0,,1,24,445
2026-06-06T12:28:20.567953,5,0.0,0.0,0.0,,1,24,445
2026-06-06T12:28:20.567953,2,31.079,2946.0,618.75,,1,24,446
2026-06-06T12:28:20.567953,6,0.0,0.0,0.0,,1,24,446
2026-06-06T12:28:20.567953,3,0.0,0.0,0.0,,1,24,447
2026-06-06T12:28:20.567953,7,0.0,0.0,0.0,,1,24,447
2026-06-06T12:28:20.567953,0,0.0,0.0,0.0,,1,24,446
2026-06-06T12:28:20.567953,4,0.0,0.0,0.0,,1,24,446
2026-06-06T12:28:20.567953,1,0.0,0.0,0.0,,1,24,446
2026-06-06T12:28:20.567953,5,0.0,0.0,0.0,,1,24,446
2026-06-06T12:28:20.619463,2,50.368,4774.0,1002.5,,1,24,447
2026-06-06T12:28:20.619463,6,0.001,0.0,0.0,,1,24,447
2026-06-06T12:28:20.619463,3,0.004,0.0,0.0,,1,24,448
2026-06-06T12:28:20.619463,7,0.0,0.0,0.0,,1,24,448
2026-06-06T12:28:20.619463,0,0.0,0.0,0.0,,1,24,447
2026-06-06T12:28:20.619463,4,0.0,0.0,0.0,,1,24,447
2026-06-06T12:28:20.670463,1,0.001,0.0,0.0,,1,24,447
2026-06-06T12:28:20.670463,5,0.0,0.0,0.0,,1,24,447
2026-06-06T12:28:20.670463,2,69.125,6552.0,1376.0,,1,24,448
2026-06-06T12:28:20.670463,6,0.001,0.0,0.0,,1,24,448
2026-06-06T12:28:20.670463,3,0.007,1.0,0.25,,1,24,449
2026-06-06T12:28:20.670463,7,0.0,0.0,0.0,,1,24,449
2026-06-06T12:28:20.670463,0,-0.001,0.0,0.0,,1,24,448
2026-06-06T12:28:20.670463,4,0.0,0.0,0.0,,1,24,448
2026-06-06T12:28:20.670463,1,0.001,0.0,0.0,,1,24,448
2026-06-06T12:28:20.670463,5,0.0,0.0,0.0,,1,24,448
2026-06-06T12:28:20.670463,2,71.732,6799.0,1427.75,,1,24,449
2026-06-06T12:28:20.670463,6,0.001,0.0,0.0,,1,24,449
2026-06-06T12:28:20.720975,3,0.007,1.0,0.25,,1,24,450
2026-06-06T12:28:20.720975,7,0.0,0.0,0.0,,1,24,450
2026-06-06T12:28:20.720975,0,-0.001,0.0,0.0,,1,24,449
2026-06-06T12:28:20.720975,4,0.0,0.0,0.0,,1,24,449
2026-06-06T12:28:20.720975,1,0.001,0.0,0.0,,1,24,449
2026-06-06T12:28:20.720975,5,0.0,0.0,0.0,,1,24,449
2026-06-06T12:28:20.754974,2,71.663,6793.0,1426.5,,1,24,450
2026-06-06T12:28:20.754974,6,0.0,0.0,0.0,,1,24,450
2026-06-06T12:28:20.754974,3,0.007,1.0,0.25,,1,24,451
2026-06-06T12:28:20.754974,7,-0.001,0.0,0.0,,1,24,451
2026-06-06T12:28:20.754974,0,-0.001,0.0,0.0,,1,24,450
2026-06-06T12:28:20.754974,4,0.0,0.0,0.0,,1,24,450
2026-06-06T12:28:20.754974,1,0.001,0.0,0.0,,1,24,450
2026-06-06T12:28:20.754974,5,0.0,0.0,0.0,,1,24,450
2026-06-06T12:28:20.754974,2,71.41,6769.0,1421.5,,1,24,451
2026-06-06T12:28:20.754974,6,0.0,0.0,0.0,,1,24,451
2026-06-06T12:28:20.754974,3,0.007,1.0,0.25,,1,24,452
2026-06-06T12:28:20.754974,7,0.0,0.0,0.0,,1,24,452
2026-06-06T12:28:20.805991,0,-0.001,0.0,0.0,,1,24,451
2026-06-06T12:28:20.805991,4,0.0,0.0,0.0,,1,24,451
2026-06-06T12:28:20.805991,1,0.001,0.0,0.0,,1,24,451
2026-06-06T12:28:20.805991,5,0.0,0.0,0.0,,1,24,451
2026-06-06T12:28:20.805991,2,71.097,6739.0,1415.25,,1,24,452
2026-06-06T12:28:20.805991,6,0.0,0.0,0.0,,1,24,452
2026-06-06T12:28:20.856990,3,0.007,1.0,0.25,,1,24,453
2026-06-06T12:28:20.856990,7,0.0,0.0,0.0,,1,24,453
2026-06-06T12:28:20.856990,0,-0.001,0.0,0.0,,1,24,452
2026-06-06T12:28:20.856990,4,0.0,0.0,0.0,,1,24,452
2026-06-06T12:28:20.856990,1,0.001,0.0,0.0,,1,24,452
2026-06-06T12:28:20.856990,5,0.0,0.0,0.0,,1,24,452
2026-06-06T12:28:20.856990,2,70.776,6709.0,1408.75,,1,24,453
2026-06-06T12:28:20.856990,6,0.0,0.0,0.0,,1,24,453
2026-06-06T12:28:20.856990,3,0.007,1.0,0.25,,1,24,454
2026-06-06T12:28:20.856990,7,0.0,0.0,0.0,,1,24,454
2026-06-06T12:28:20.856990,0,-0.001,0.0,0.0,,1,24,453
2026-06-06T12:28:20.856990,4,0.0,0.0,0.0,,1,24,453
2026-06-06T12:28:20.907503,1,0.001,0.0,0.0,,1,24,453
2026-06-06T12:28:20.907503,5,0.0,0.0,0.0,,1,24,453
2026-06-06T12:28:20.907503,2,70.486,6681.0,1403.0,,1,24,454
2026-06-06T12:28:20.907503,6,0.001,0.0,0.0,,1,24,454
2026-06-06T12:28:20.907503,3,0.007,1.0,0.25,,1,24,455
2026-06-06T12:28:20.907503,7,0.0,0.0,0.0,,1,24,455
2026-06-06T12:28:20.907503,0,-0.001,0.0,0.0,,1,24,454
2026-06-06T12:28:20.907503,4,0.0,0.0,0.0,,1,24,454
2026-06-06T12:28:20.907503,1,0.001,0.0,0.0,,1,24,454
2026-06-06T12:28:20.907503,5,0.0,0.0,0.0,,1,24,454
2026-06-06T12:28:20.907503,2,70.288,6662.0,1399.0,,1,24,455
2026-06-06T12:28:20.907503,6,0.001,0.0,0.0,,1,24,455
2026-06-06T12:28:20.958503,3,0.007,1.0,0.25,,1,24,456
2026-06-06T12:28:20.958503,7,0.0,0.0,0.0,,1,24,456
2026-06-06T12:28:20.958503,0,-0.001,0.0,0.0,,1,24,455
2026-06-06T12:28:20.958503,4,0.0,0.0,0.0,,1,24,455
2026-06-06T12:28:20.958503,1,0.001,0.0,0.0,,1,24,455
2026-06-06T12:28:20.958503,5,0.0,0.0,0.0,,1,24,455
2026-06-06T12:28:20.993020,2,70.167,6651.0,1396.75,,1,24,456
2026-06-06T12:28:20.993020,6,0.001,0.0,0.0,,1,24,456
2026-06-06T12:28:20.993020,3,0.007,1.0,0.25,,1,24,457
2026-06-06T12:28:20.993020,7,0.0,0.0,0.0,,1,24,457
2026-06-06T12:28:20.993020,0,-0.001,0.0,0.0,,1,24,456
2026-06-06T12:28:20.993020,4,0.0,0.0,0.0,,1,24,456
2026-06-06T12:28:20.993020,1,0.001,0.0,0.0,,1,24,456
2026-06-06T12:28:20.993020,5,0.0,0.0,0.0,,1,24,456
2026-06-06T12:28:20.993020,2,70.338,6667.0,1400.0,,1,24,457
2026-06-06T12:28:20.993020,6,0.0,0.0,0.0,,1,24,457
2026-06-06T12:28:20.993020,3,0.007,1.0,0.25,,1,24,458
2026-06-06T12:28:20.993020,7,0.0,0.0,0.0,,1,24,458
2026-06-06T12:28:21.044020,0,-0.001,0.0,0.0,,1,24,457
2026-06-06T12:28:21.044020,4,0.0,0.0,0.0,,1,24,457
2026-06-06T12:28:21.044020,1,0.001,0.0,0.0,,1,24,457
2026-06-06T12:28:21.044020,5,0.0,0.0,0.0,,1,24,457
2026-06-06T12:28:21.044020,2,70.513,6684.0,1403.5,,1,24,458
2026-06-06T12:28:21.044020,6,0.0,0.0,0.0,,1,24,458
2026-06-06T12:28:21.094527,3,0.007,1.0,0.25,,1,24,459
2026-06-06T12:28:21.094527,7,0.0,0.0,0.0,,1,24,459
2026-06-06T12:28:21.094527,0,-0.001,0.0,0.0,,1,24,458
2026-06-06T12:28:21.094527,4,0.0,0.0,0.0,,1,24,458
2026-06-06T12:28:21.094527,1,0.001,0.0,0.0,,1,24,458
2026-06-06T12:28:21.094527,5,0.0,0.0,0.0,,1,24,458
2026-06-06T12:28:21.094527,2,70.605,6692.0,1405.5,,1,24,459
2026-06-06T12:28:21.094527,6,0.0,0.0,0.0,,1,24,459
2026-06-06T12:28:21.094527,3,0.007,1.0,0.25,,1,24,460
2026-06-06T12:28:21.094527,7,0.0,0.0,0.0,,1,24,460
2026-06-06T12:28:21.094527,0,-0.001,0.0,0.0,,1,24,459
2026-06-06T12:28:21.094527,4,0.0,0.0,0.0,,1,24,459
2026-06-06T12:28:21.145528,1,0.001,0.0,0.0,,1,24,459
2026-06-06T12:28:21.145528,5,0.0,0.0,0.0,,1,24,459
2026-06-06T12:28:21.145528,2,70.575,6690.0,1404.75,,1,24,460
2026-06-06T12:28:21.145528,6,0.001,0.0,0.0,,1,24,460
2026-06-06T12:28:21.145528,3,0.007,1.0,0.25,,1,24,461
2026-06-06T12:28:21.145528,7,0.0,0.0,0.0,,1,24,461
2026-06-06T12:28:21.179530,0,-0.001,0.0,0.0,,1,24,460
2026-06-06T12:28:21.179530,4,0.0,0.0,0.0,,1,24,460
2026-06-06T12:28:21.179530,1,0.001,0.0,0.0,,1,24,460
2026-06-06T12:28:21.179530,5,0.0,0.0,0.0,,1,24,460
2026-06-06T12:28:21.179530,2,70.088,6643.0,1395.0,,1,24,461
2026-06-06T12:28:21.179530,6,0.001,0.0,0.0,,1,24,461
2026-06-06T12:28:21.217038,3,0.007,1.0,0.25,,1,24,462
2026-06-06T12:28:21.217038,7,0.0,0.0,0.0,,1,24,462
2026-06-06T12:28:21.217038,0,-0.001,0.0,0.0,,1,24,461
2026-06-06T12:28:21.217038,4,0.0,0.0,0.0,,1,24,461
2026-06-06T12:28:21.217038,1,0.001,0.0,0.0,,1,24,461
2026-06-06T12:28:21.217038,5,0.0,0.0,0.0,,1,24,461
2026-06-06T12:28:21.248037,2,51.226,4856.0,1019.75,,1,24,462
2026-06-06T12:28:21.248037,6,0.001,0.0,0.0,,1,24,462
2026-06-06T12:28:21.248037,3,0.006,1.0,0.25,,1,24,463
2026-06-06T12:28:21.248037,7,-0.001,0.0,0.0,,1,24,463
2026-06-06T12:28:21.248037,0,-0.001,0.0,0.0,,1,24,462
2026-06-06T12:28:21.248037,4,0.0,0.0,0.0,,1,24,462
2026-06-06T12:28:21.248037,1,0.001,0.0,0.0,,1,24,462
2026-06-06T12:28:21.248037,5,0.0,0.0,0.0,,1,24,462
2026-06-06T12:28:21.248037,2,32.471,3078.0,646.25,,1,24,463
2026-06-06T12:28:21.248037,6,0.0,0.0,0.0,,1,24,463
2026-06-06T12:28:21.248037,3,0.003,0.0,0.0,,1,24,464
2026-06-06T12:28:21.248037,7,-0.001,0.0,0.0,,1,24,464
2026-06-06T12:28:21.298548,0,0.0,0.0,0.0,,1,24,463
2026-06-06T12:28:21.298548,4,0.0,0.0,0.0,,1,24,463
2026-06-06T12:28:21.298548,1,0.001,0.0,0.0,,1,24,463
2026-06-06T12:28:21.298548,5,0.0,0.0,0.0,,1,24,463
2026-06-06T12:28:21.298548,2,14.213,1347.0,283.0,,1,24,464
2026-06-06T12:28:21.298548,6,0.0,0.0,0.0,,1,24,464
2026-06-06T12:28:21.328547,3,0.0,0.0,0.0,,1,24,465
2026-06-06T12:28:21.328547,7,-0.001,0.0,0.0,,1,24,465
2026-06-06T12:28:21.328547,0,0.0,0.0,0.0,,1,24,464
2026-06-06T12:28:21.328547,4,0.0,0.0,0.0,,1,24,464
2026-06-06T12:28:21.328547,1,0.0,0.0,0.0,,1,24,464
2026-06-06T12:28:21.328547,5,0.0,0.0,0.0,,1,24,464
2026-06-06T12:28:21.366547,2,30.446,2886.0,606.0,,1,24,465
2026-06-06T12:28:21.366547,6,0.0,0.0,0.0,,1,24,465
2026-06-06T12:28:21.366547,3,0.003,0.0,0.0,,1,24,466
2026-06-06T12:28:21.366547,7,0.0,0.0,0.0,,1,24,466
2026-06-06T12:28:21.366547,0,0.0,0.0,0.0,,1,24,465
2026-06-06T12:28:21.366547,4,0.0,0.0,0.0,,1,24,465
2026-06-06T12:28:21.400059,1,0.001,0.0,0.0,,1,24,465
2026-06-06T12:28:21.400059,5,0.0,0.0,0.0,,1,24,465
2026-06-06T12:28:21.400059,2,49.089,4653.0,977.0,,1,24,466
2026-06-06T12:28:21.400059,6,0.001,0.0,0.0,,1,24,466
2026-06-06T12:28:21.400059,3,0.005,0.0,0.0,,1,24,467
2026-06-06T12:28:21.400059,7,0.0,0.0,0.0,,1,24,467
2026-06-06T12:28:21.437746,0,0.0,0.0,0.0,,1,24,466
2026-06-06T12:28:21.437746,4,0.0,0.0,0.0,,1,24,466
2026-06-06T12:28:21.437746,1,0.001,0.0,0.0,,1,24,466
2026-06-06T12:28:21.437746,5,0.0,0.0,0.0,,1,24,466
2026-06-06T12:28:21.437746,2,67.914,6437.0,1351.75,,1,24,467
2026-06-06T12:28:21.437746,6,0.001,0.0,0.0,,1,24,467
2026-06-06T12:28:21.471255,3,0.008,1.0,0.25,,1,24,468
2026-06-06T12:28:21.471255,7,0.0,0.0,0.0,,1,24,468
2026-06-06T12:28:21.471255,0,-0.001,0.0,0.0,,1,24,467
2026-06-06T12:28:21.471255,4,0.0,0.0,0.0,,1,24,467
2026-06-06T12:28:21.471255,1,0.001,0.0,0.0,,1,24,467
2026-06-06T12:28:21.471255,5,0.0,0.0,0.0,,1,24,467
2026-06-06T12:28:21.503300,2,70.553,6688.0,1404.5,,1,24,468
2026-06-06T12:28:21.503300,6,0.001,0.0,0.0,,1,24,468
2026-06-06T12:28:21.503300,3,0.008,1.0,0.25,,1,24,469
2026-06-06T12:28:21.503300,7,-0.001,0.0,0.0,,1,24,469
2026-06-06T12:28:21.503300,0,-0.001,0.0,0.0,,1,24,468
2026-06-06T12:28:21.503300,4,0.0,0.0,0.0,,1,24,468
2026-06-06T12:28:21.536893,1,0.001,0.0,0.0,,1,24,468
2026-06-06T12:28:21.536893,5,0.0,0.0,0.0,,1,24,468
2026-06-06T12:28:21.536893,2,70.644,6696.0,1406.25,,1,24,469
2026-06-06T12:28:21.536893,6,0.001,0.0,0.0,,1,24,469
2026-06-06T12:28:21.536893,3,0.008,1.0,0.25,,1,24,470
2026-06-06T12:28:21.536893,7,-0.001,0.0,0.0,,1,24,470
2026-06-06T12:28:21.572894,0,-0.001,0.0,0.0,,1,24,469
2026-06-06T12:28:21.572894,4,0.0,0.0,0.0,,1,24,469
2026-06-06T12:28:21.572894,1,0.001,0.0,0.0,,1,24,469
2026-06-06T12:28:21.572894,5,0.0,0.0,0.0,,1,24,469
2026-06-06T12:28:21.572894,2,70.73,6704.0,1408.0,,1,24,470
2026-06-06T12:28:21.572894,6,0.0,0.0,0.0,,1,24,470
2026-06-06T12:28:21.603406,3,0.008,1.0,0.25,,1,24,471
2026-06-06T12:28:21.603406,7,-0.001,0.0,0.0,,1,24,471
2026-06-06T12:28:21.603406,0,-0.001,0.0,0.0,,1,24,470
2026-06-06T12:28:21.603406,4,0.0,0.0,0.0,,1,24,470
2026-06-06T12:28:21.603406,1,0.001,0.0,0.0,,1,24,470
2026-06-06T12:28:21.603406,5,0.0,0.0,0.0,,1,24,470
2026-06-06T12:28:21.641406,2,70.7,6701.0,1407.25,,1,24,471
2026-06-06T12:28:21.641406,6,0.0,0.0,0.0,,1,24,471
2026-06-06T12:28:21.641406,3,0.008,1.0,0.25,,1,24,472
2026-06-06T12:28:21.641406,7,0.0,0.0,0.0,,1,24,472
2026-06-06T12:28:21.641406,0,-0.001,0.0,0.0,,1,24,471
2026-06-06T12:28:21.641406,4,0.0,0.0,0.0,,1,24,471
2026-06-06T12:28:21.689934,1,0.001,0.0,0.0,,1,24,471
2026-06-06T12:28:21.689934,5,0.0,0.0,0.0,,1,24,471
2026-06-06T12:28:21.689934,2,70.514,6684.0,1403.5,,1,24,472
2026-06-06T12:28:21.689934,6,0.0,0.0,0.0,,1,24,472
2026-06-06T12:28:21.689934,3,0.008,1.0,0.25,,1,24,473
2026-06-06T12:28:21.689934,7,0.0,0.0,0.0,,1,24,473
2026-06-06T12:28:21.689934,0,-0.001,0.0,0.0,,1,24,472
2026-06-06T12:28:21.689934,4,0.0,0.0,0.0,,1,24,472
2026-06-06T12:28:21.689934,1,0.001,0.0,0.0,,1,24,472
2026-06-06T12:28:21.689934,5,0.0,0.0,0.0,,1,24,472
2026-06-06T12:28:21.689934,2,70.343,6668.0,1400.25,,1,24,473
2026-06-06T12:28:21.689934,6,0.001,0.0,0.0,,1,24,473
2026-06-06T12:28:21.689934,3,0.008,1.0,0.25,,1,24,474
2026-06-06T12:28:21.689934,7,0.0,0.0,0.0,,1,24,474
2026-06-06T12:28:21.689934,0,-0.001,0.0,0.0,,1,24,473
2026-06-06T12:28:21.689934,4,0.0,0.0,0.0,,1,24,473
2026-06-06T12:28:21.689934,1,0.001,0.0,0.0,,1,24,473
2026-06-06T12:28:21.689934,5,0.0,0.0,0.0,,1,24,473
2026-06-06T12:28:21.740570,2,70.281,6662.0,1399.0,,1,24,474
2026-06-06T12:28:21.740570,6,0.001,0.0,0.0,,1,24,474
2026-06-06T12:28:21.740570,3,0.008,1.0,0.25,,1,24,475
2026-06-06T12:28:21.740570,7,0.0,0.0,0.0,,1,24,475
2026-06-06T12:28:21.740570,0,-0.001,0.0,0.0,,1,24,474
2026-06-06T12:28:21.740570,4,0.0,0.0,0.0,,1,24,474
2026-06-06T12:28:21.740570,1,0.001,0.0,0.0,,1,24,474
2026-06-06T12:28:21.740570,5,0.0,0.0,0.0,,1,24,474
2026-06-06T12:28:21.740570,2,70.283,6662.0,1399.0,,1,24,475
2026-06-06T12:28:21.740570,6,0.001,0.0,0.0,,1,24,475
2026-06-06T12:28:21.740570,3,0.008,1.0,0.25,,1,24,476
2026-06-06T12:28:21.740570,7,-0.001,0.0,0.0,,1,24,476
2026-06-06T12:28:21.792086,0,-0.001,0.0,0.0,,1,24,475
2026-06-06T12:28:21.792086,4,0.0,0.0,0.0,,1,24,475
2026-06-06T12:28:21.792086,1,0.001,0.0,0.0,,1,24,475
2026-06-06T12:28:21.792086,5,0.0,0.0,0.0,,1,24,475
2026-06-06T12:28:21.792086,2,70.39,6672.0,1401.25,,1,24,476
2026-06-06T12:28:21.792086,6,0.0,0.0,0.0,,1,24,476
2026-06-06T12:28:21.792086,3,0.008,1.0,0.25,,1,24,477
2026-06-06T12:28:21.792086,7,-0.001,0.0,0.0,,1,24,477
2026-06-06T12:28:21.792086,0,-0.001,0.0,0.0,,1,24,476
2026-06-06T12:28:21.792086,4,0.0,0.0,0.0,,1,24,476
2026-06-06T12:28:21.792086,1,0.001,0.0,0.0,,1,24,476
2026-06-06T12:28:21.792086,5,0.0,0.0,0.0,,1,24,476
2026-06-06T12:28:21.842592,2,70.444,6677.0,1402.25,,1,24,477
2026-06-06T12:28:21.842592,6,0.0,0.0,0.0,,1,24,477
2026-06-06T12:28:21.842592,3,0.008,1.0,0.25,,1,24,478
2026-06-06T12:28:21.842592,7,0.0,0.0,0.0,,1,24,478
2026-06-06T12:28:21.842592,0,-0.001,0.0,0.0,,1,24,477
2026-06-06T12:28:21.842592,4,0.0,0.0,0.0,,1,24,477
2026-06-06T12:28:21.894100,1,0.001,0.0,0.0,,1,24,477
2026-06-06T12:28:21.894100,5,0.0,0.0,0.0,,1,24,477
2026-06-06T12:28:21.894100,2,70.548,6687.0,1404.25,,1,24,478
2026-06-06T12:28:21.894100,6,0.0,0.0,0.0,,1,24,478
2026-06-06T12:28:21.894100,3,0.008,1.0,0.25,,1,24,479
2026-06-06T12:28:21.894100,7,0.0,0.0,0.0,,1,24,479
2026-06-06T12:28:21.894100,0,-0.001,0.0,0.0,,1,24,478
2026-06-06T12:28:21.894100,4,0.0,0.0,0.0,,1,24,478
2026-06-06T12:28:21.894100,1,0.001,0.0,0.0,,1,24,478
2026-06-06T12:28:21.894100,5,0.0,0.0,0.0,,1,24,478
2026-06-06T12:28:21.894100,2,70.677,6699.0,1406.75,,1,24,479
2026-06-06T12:28:21.894100,6,0.0,0.0,0.0,,1,24,479
2026-06-06T12:28:21.945100,3,0.008,1.0,0.25,,1,24,480
2026-06-06T12:28:21.945100,7,0.0,0.0,0.0,,1,24,480
2026-06-06T12:28:21.945100,0,-0.001,0.0,0.0,,1,24,479
2026-06-06T12:28:21.945100,4,0.0,0.0,0.0,,1,24,479
2026-06-06T12:28:21.945100,1,0.001,0.0,0.0,,1,24,479
2026-06-06T12:28:21.945100,5,0.0,0.0,0.0,,1,24,479
2026-06-06T12:28:21.945100,2,88.936,8430.0,1770.25,,1,24,480
2026-06-06T12:28:21.945100,6,0.001,0.0,0.0,,1,24,480
2026-06-06T12:28:21.945100,3,0.012,1.0,0.25,,1,24,481
2026-06-06T12:28:21.945100,7,0.0,0.0,0.0,,1,24,481
2026-06-06T12:28:21.945100,0,-0.001,0.0,0.0,,1,24,480
2026-06-06T12:28:21.945100,4,0.0,0.0,0.0,,1,24,480
2026-06-06T12:28:21.995616,1,0.001,0.0,0.0,,1,24,480
2026-06-06T12:28:21.995616,5,0.0,0.0,0.0,,1,24,480
2026-06-06T12:28:21.995616,2,88.936,8430.0,1770.25,,1,24,481
